Employee Id,Department,Job Title,Hourly Rate 
E00480,Parks & Recreation,Lifeguard *,24.99
E00481,Parks & Recreation,Lifeguard *,24.99
E00482,Parks & Recreation,Lifeguard *,24.99
E00483,Parks & Recreation,Lifeguard *,24.99
E00484,Parks & Recreation,Lifeguard *,24.99
E00485,Parks & Recreation,Lifeguard *,24.99
E00486,Parks & Recreation,Lifeguard *,24.99
E00487,Parks & Recreation,Rec Attendant *,24.99
E00488,Parks & Recreation,Rec Attendant *,24.99
E00489,Parks & Recreation,Rec Attendant *,24.99
E00490,Parks & Recreation,Rec Attendant *,24.99
E00491,Parks & Recreation,Rec Cntr Coord,51.23
E00492,Parks & Recreation,Rec Attendant *,24.99
E00493,Parks & Recreation,Rec Attendant,27.09
E00494,Parks & Recreation,Rec Attendant *,24.99
E00495,Parks & Recreation,Rec Attendant *,24.99
E00496,Parks & Recreation,Rec Attendant *,24.99
E00497,Parks & Recreation,Rec Attendant *,24.99
E00498,Parks & Recreation,"Rec Cntr Coord,Asst",46.52
E00499,Parks & Recreation,Rec Attendant *,24.99
E00500,Parks & Recreation,Res Aide *,24.04
E00501,Parks & Recreation,Rec Attendant *,24.99
E00502,Parks & Recreation,Rec Attendant *,24.99
E00503,Parks & Recreation,Rec Attendant *,24.99
E00504,Parks & Recreation,Work Trng Enrollee *,19.97
E00505,Parks & Recreation,Work Trng Enrollee *,19.97
E00506,Off of Emergency Mngmnt Dept,"StratAdvsr1,CL&PS L17",60.163
E00507,Human Services Department,"Manager3,Human Svcs",71.321
E00508,Human Services Department,"Plng&Dev Spec,Sr-BU",60.83
E00509,Human Services Department,"Exec Asst,Sr",58.65
E00510,Human Services Department,"StratAdvsr1,Human Svcs",55.96
E00511,Human Services Department,"Mgmt Systs Anlyst,Sr BU",60.83
E00512,Human Services Department,"Plng&Dev Spec,Sr-BU",54.3
E00513,Human Services Department,"StratAdvsr1,Human Svcs",62.543
E00514,Human Services Department,"Grants&Contracts Spec,Sr",43.1
E00515,Human Services Department,"Manager2,Human Svcs",73.977
E00516,Human Services Department,Admin Spec I-BU,34.63
E00517,Human Services Department,Counslr,45.92
E00518,Human Services Department,"Human Svcs Prgm Supv,Sr",57.92
E00519,City Auditor,Exec Manager-City Auditor*,77
E00520,Finance & Admin Services,"Accountant,Sr",51.95
E00521,Finance & Admin Services,"Manager2,General Govt",69.15
E00522,Finance & Admin Services,Equip Svcr,34.67
E00523,Finance & Admin Services,Equip Svcr,34.67
E00524,Finance & Admin Services,Auto Body Wkr/Pntr,45.41
E00525,Finance & Admin Services,"Auto Mechanic,Sr",54.19
E00526,Finance & Admin Services,Accountant,43.58
E00527,Finance & Admin Services,"Accountant,Sr",51.95
E00528,Finance & Admin Services,Actg Tech III-BU,36.48
E00529,Finance & Admin Services,Licenses&Standards Inspector,49.72
E00530,Finance & Admin Services,"Manager1,General Govt",69.895
E00531,Finance & Admin Services,Cust Svc Rep,33.47
E00532,Finance & Admin Services,"Cust Svc Rep,Sr",34.78
E00533,Finance & Admin Services,Cust Svc Rep,34.78
E00534,Finance & Admin Services,Mgmt Systs Anlyst,49.32
E00535,Finance & Admin Services,"StratAdvsr2,General Govt",72.4
E00536,City Budget Office,"StratAdvsr2,Exempt-P",69.36
E00537,City Budget Office,"StratAdvsr2,Exempt-P",68.34
E00538,Construction & Inspections,Land Use Plnr III,61.72
E00539,Construction & Inspections,Land Use Plnr III,61.72
E00540,Construction & Inspections,"StratAdvsr2,Engrng&Plans Rev",73.096
E00541,Construction & Inspections,Civil Engr Supv,83.72
E00542,Construction & Inspections,"Civil Engr,Sr",77.67
E00543,Construction & Inspections,Mech Inspector(J)- BU,57.51
E00544,Construction & Inspections,"Elecl Insp,Sr/EleclPlnExmExp",64.68
E00545,Construction & Inspections,"Elecl Inspector,(J)",59.85
E00546,Construction & Inspections,Code Compliance Anlyst,47.56
E00547,Construction & Inspections,Housing/Zoning Inspector,49.46
E00548,Construction & Inspections,Admin Spec III-BU,40.3
E00549,Construction & Inspections,Accountant,43.58
E00550,Construction & Inspections,"Manager3,Engrng&Plans Rev",85.719
E00551,Construction & Inspections,"StratAdvsr2,Info Technol",73.096
E00552,Fire Department,Fire Chief,148.359
E00553,Fire Department,Fireftr-VRT-90.46 Hrs,51.86
E00554,Fire Department,Fireftr-VRT Ap DrvrC-90.46 Hrs,56.62
E00555,Fire Department,Fireftr-RB-90.46 Hrs,51.86
E00556,Fire Department,Fireftr-HM-Ap Drvr C-90.46 Hrs,61.14
E00557,Fire Department,Fireftr-HM-90.46 Hrs,54.24
E00558,Fire Department,Fireftr-RB-90.46 Hrs,52.81
E00559,Fire Department,Fireftr-Paramed Tech-90.46 Hrs,58.52
E00560,Fire Department,Fire Lieut-90.46 Hrs,60.89
E00561,Fire Department,Fireftr-90.46 Hrs,44.72
E00562,Fire Department,Fireftr-Ap Drvr C-90.46,57.09
E00563,Fire Department,Fireftr-Ap Drvr C-90.46,53.76
E00564,Fire Department,Fireftr-Ap Drvr C-90.46,60.18
E00565,Fire Department,Fireftr-90.46 Hrs,47.1
E00566,Fire Department,Fireftr-90.46 Hrs,42.34
E00567,Fire Department,Fireftr-90.46 Hrs,50.43
E00568,Fire Department,Fire Battalion Chief-91.4 Hrs,73.7
E00569,Fire Department,Fireftr-90.46 Hrs,49.96
E00570,Fire Department,"Fire Lieut, Sr-90.46 Hrs",65.08
E00571,Fire Department,Fireftr-Decon-90.46 Hrs,51.86
E00572,Fire Department,"Fire Lieut, Sr-TRT Dive-90.46",66.04
E00573,Fire Department,Fireftr-90.46 Hrs,42.34
E00574,Fire Department,Fireftr-Ap Drvr C-90.46,53.76
E00575,Fire Department,Fire Battalion Chief-91.4 Hrs,75.75
E00576,Fire Department,Fireftr-90.46 Hrs,44.72
E00577,Fire Department,Fireftr-90.46 Hrs,42.34
E00578,Fire Department,Fireftr-Ap Drvr C-90.46,53.76
E00579,Fire Department,Fireftr-90.46 Hrs,44.72
E00580,Fire Department,Fire Lieut-SLT-90.46 Hrs,64.94
E00581,Fire Department,Fireftr-Ap Drvr C-90.46,57.09
E00582,Fire Department,Fireftr-Ap Drvr C-90.46,54.71
E00583,Fire Department,Fire Capt-Admin-80 Hrs,85.67
E00584,Fire Department,Fireftr-Prev Insp I-80 Hrs,66.17
E00585,Seattle Center,"StratAdvsr3,Exempt",77.528
E00586,Seattle Center,"Usher,Head",36.52
E00587,Seattle Center,Usher *,24.99
E00588,Seattle Center,Usher *,24.99
E00589,Seattle Center,Adms Employee,32.15
E00590,Seattle Center,Stage Tech *,40.94
E00591,Seattle Center,Stage Tech *,40.94
E00592,Seattle Center,Stage Tech *,40.94
E00593,Seattle Center,Sound Systs Chief,53.42
E00594,Seattle Center,Graphic Arts Designer,42.32
E00595,Seattle Center,Security Ofcr,38.69
E00596,Seattle Center,Parking Attendant *,24.98
E00597,Seattle Center,Parking Attendant *,24.98
E00598,Seattle Center,Janitor-SC/Parks/SPU,27.94
E00599,Seattle Center,"Janitor,Lead-SC/Parks/SPU",30.26
E00600,Seattle Center,Laborer *,29.29
E00601,Seattle Center,Laborer *,29.29
E00602,Seattle Center,Laborer *,29.29
E00603,Seattle Public Utilities,Meter Reader,30.11
E00604,Seattle Public Utilities,Util Act Rep II,40.1
E00605,Seattle Public Utilities,"Exec Asst,Sr",60.83
E00606,Seattle Public Utilities,"Civil Engrng Spec,Sr",62.05
E00607,Seattle Public Utilities,"Capital Prjts Coord,Sr",69.48
E00608,Seattle Public Utilities,"Civil Engrng Spec,Assoc",57.3
E00609,Seattle Public Utilities,Civil Engr Supv,83.72
E00610,Seattle Public Utilities,"Civil Engr,Sr",77.67
E00611,Seattle Public Utilities,"Civil Engrng Spec,Sr",59.83
E00612,Seattle Public Utilities,Info Technol Prof C-BU,52
E00613,Seattle Public Utilities,"Manager3,Utils L21SPU",79.918
E00614,Seattle Public Utilities,"Truck Drvr,Heavy",40.92
E00615,Seattle Public Utilities,"Wtr Treatment Op,Sr",41.68
E00616,Seattle Public Utilities,"Civil Engr,Sr",77.67
E00617,Seattle Public Utilities,Wtr Laboratory Tech,33.64
E00618,Seattle Public Utilities,Admin Spec II-BU,37.4
E00619,Seattle Public Utilities,"StratAdvsr2,Utils L21SPU",70.96
E00620,Seattle Public Utilities,"Envrnmtl Anlyst,Sr",56.2
E00621,Seattle Public Utilities,"Truck Drvr,Heavy",40.92
E00622,Seattle Public Utilities,"Constr&Maint Equip Op,Sr",40.79
E00623,Seattle Public Utilities,"Truck Drvr,Heavy *",39.31
E00624,Seattle Public Utilities,Envrnmtl Fld Spec,41.59
E00625,Seattle Public Utilities,Muni Government Intern *,25.68
E00626,Seattle Public Utilities,"Civil Engrng Spec,Sr",64.43
E00627,Seattle Public Utilities,"StratAdvsr2,Utils L21SPU",64.223
E00628,Seattle Public Utilities,Info Technol Prof B-BU,65
E00629,Seattle Public Utilities,"StratAdvsr2,Utils L21SPU",73.155
E00630,Seattle Public Utilities,Drainage&Wstwtr Lead Wkr CII,47.48
E00631,Seattle Public Utilities,Drainage&Wstwtr Lead Wkr CII,47.48
E00632,Seattle Public Utilities,Drainage&Wstwtr Coll Wkr Aprn,34.82
E00633,Seattle Public Utilities,Drainage&Wstwtr Lead Wkr CII,47.48
E00634,Seattle Public Utilities,Cooperative Intern *,20.94
E00635,Seattle Public Utilities,Cooperative Intern *,20.94
E00636,Seattle Public Utilities,"StratAdvsr2,Utils L21SPU",71.276
E00637,Seattle Public Utilities,Executive3,120.938
E00638,Seattle Public Utilities,Carpenter,47.44
E00639,Seattle Public Utilities,"StratAdvsr1,Utils L21SPU",63.912
E00640,Seattle Public Utilities,"StratAdvsr1,Exempt L21SPU",64.438
E00641,Seattle City Light,"StratAdvsr3,Exempt-L21C",86.16
E00642,Seattle City Light,Elecl Svc Engr,68.57
E00643,Seattle City Light,Elecl Svc Engr,68.57
E00644,Seattle City Light,"Cust Svc Rep,Sr",37.47
E00645,Seattle City Light,Meter Reader,35.47
E00646,Seattle City Light,"StratAdvsr2,Utils L21C",78.78
E00647,Seattle City Light,"StratAdvsr2,Utils L21C",78.1672
E00648,Seattle City Light,"Real Property Agent,Sr",57.12
E00649,Seattle City Light,Mgmt Systs Anlyst BU Holding,51.22
E00650,Seattle City Light,Elctn-Con,61.86
E00651,Seattle City Light,Lnwkr,61.86
E00652,Seattle City Light,Lnwkr,61.86
E00653,Seattle City Light,Lnwkr,61.86
E00654,Seattle City Light,Lnwkr Aprn,52.59
E00655,Seattle City Light,Comms Elctn II,55.63
E00656,Seattle City Light,Line C CC,69.6
E00657,Seattle City Light,Lnwkr-Asg Pwrline Clearance,66.38
E00658,Seattle City Light,"Warehouser,Sr-BU",40.38
E00659,Seattle City Light,Cblspl Aprn,48.88
E00660,Seattle City Light,Cblspl Aprn,43.93
E00661,Seattle City Light,Elecl Work Rev CC,69.6
E00662,Seattle City Light,Cblspl Aprn,43.93
E00663,Seattle City Light,Util Constr Wkr,37.69
E00664,Seattle City Light,Elecl Constr&Maint Supv-BU,85.45
E00665,Seattle City Light,Elctn-Con,61.86
E00666,Seattle City Light,Pwr Dispatcher,84.37
E00667,Seattle City Light,"Pwr Dispatcher,Sr",90.59
E00668,Seattle City Light,Info Technol Prof A BU,68.4193
E00669,Seattle City Light,Meter Elctn Working CC,64.49
E00670,Seattle City Light,Executive2,97.6371
E00671,Seattle City Light,Cooperative Intern *,20.94
E00672,Seattle City Light,Actg Tech II-BU,35.9
E00673,Seattle City Light,Prjt Fund&Agreemts Coord,47.56
E00674,Seattle City Light,"Prjt Fund&Agreemts Coord,Sr",56.39
E00675,Seattle City Light,Capital Prjts Coord,51.94
E00676,Seattle City Light,Warehouser-BU,35.31
E00677,Seattle City Light,Strucl Iron Wkr,54.6
E00678,Seattle City Light,Pwr Structs Mechanic,47.62
E00679,Seattle City Light,Hydro Maint Wkr II-Gen,41.02
E00680,Seattle City Light,Executive2,94
E00681,Seattle City Light,"Plng&Dev Spec,Sr-BU",58.65
E00682,Seattle City Light,Res&Eval Asst-BU,41.52
E00683,Seattle City Light,"Elecl Engrng Spec,Sr",59.83
E00684,Seattle City Light,"Elec Engrng Des Spec,Asst II",49.2
E00685,Seattle City Light,Carpenter,47.44
E00686,Seattle City Light,Carpenter,47.44
E00687,Seattle City Light,Elecl Pwr Systs Engr,82.62
E00688,Seattle City Light,Cust Svc Rep,34.78
E00689,Seattle City Light,Executive2,96.7436
E00690,Seattle City Light,"Manager3,Utils L21C",80.7233
E00691,Seattle City Light,Elecl PwrSystsEngr-Mrt,87.39
E00692,Seattle City Light,Technical Writer,43.7
E00693,Seattle City Light,"Elecl Engrng Spec,Assoc",51.14
E00694,Seattle City Light,"StratAdvsr2,Utils L21C",76.6684
E00695,Office of Housing,Property Rehab Spec,47.08
E00696,Office of Housing,"Com Dev Spec,Sr",56.39
E00697,Office of Housing,StratAdvsr1 *,61.446
E00698,Office of Housing,Exec Asst,58.65
E00699,Office of Housing,Publc Relations Spec,40.71
E00700,Seattle Dept of Transportation,"Manager3,Engrng&Plans Rev",86.16
E00701,Seattle Dept of Transportation,Permit Tech,41.09
E00702,Seattle Dept of Transportation,Permit Tech,41.09
E00703,Seattle Dept of Transportation,"Civil Engr,Sr",77.67
E00704,Seattle Dept of Transportation,"Civil Engrng Spec,Assoc",53.04
E00705,Seattle Dept of Transportation,"Civil Engrng Spec,Assoc",57.3
E00706,Seattle Dept of Transportation,Permit Tech,41.09
E00707,Seattle Dept of Transportation,"StratAdvsr3,Info Technol",79.002
E00708,Seattle Dept of Transportation,"StratAdvsr1,General Govt",59.252
E00709,Seattle Dept of Transportation,"StratAdvsr2,Engrng&Plans Rev",77.502
E00710,Seattle Dept of Transportation,"Civil Engrng Spec,Sr",59.83
E00711,Seattle Dept of Transportation,StratAdvsr2 *,73.516
E00712,Seattle Dept of Transportation,Mgmt Systs Anlyst,43.97
E00713,Seattle Dept of Transportation,Traffic Sign&Marking CC I,45.18
E00714,Seattle Dept of Transportation,Bridge Maint Mechanic,50.93
E00715,Seattle Dept of Transportation,Bridge Maint Mech Hlpr,37.25
E00716,Seattle Dept of Transportation,"Bridge Maint Mechanic,Sr",61.04
E00717,Seattle Dept of Transportation,Gardener,34.4
E00718,Seattle Dept of Transportation,Gardener,34.4
E00719,Seattle Dept of Transportation,Maint Laborer,34.69
E00720,Seattle Dept of Transportation,Cement Finisher,39.86
E00721,Seattle Dept of Transportation,"Warehouser,Sr-BU",40.38
E00722,Seattle Dept of Transportation,Capital Prjts Coord,60.71
E00723,Seattle Dept of Transportation,Admin Staff Anlyst,51.22
E00724,Seattle Dept of Transportation,"StratAdvsr1,General Govt",66.932
E00725,Seattle Dept of Transportation,Cooperative Intern *,20.94
E00726,Seattle Dept of Transportation,Muni Government Intern *,25.68
E00727,Seattle Dept of Transportation,"Manager2,Fin,Bud,&Actg",73.516
E00728,Information Technology,"StratAdvsr1,Fin,Bud,&Actg",72.221
E00729,Information Technology,"StratAdvsr1,General Govt",69.127
E00730,Information Technology,"Info Technol Prof A,Exempt",81.704
E00731,Information Technology,Info Technol Prof B-BU,62.003
E00732,Information Technology,Info Technol Prof B-BU,64.148
E00733,Information Technology,Info Technol Prof B-BU,61.078
E00734,Information Technology,Info Technol Prof B-BU,60.961
E00735,Information Technology,"Personnel Spec,Sr",47.56
E00736,Information Technology,"StratAdvsr2,Info Technol",70.224
E00737,Information Technology,"Info Technol Prof A,Exempt",82.294
E00738,Information Technology,Info Technol Prof B-BU,62.073
E00739,Information Technology,Video Spec II,51.22
E00740,Information Technology,Info Technol Prof C-BU,55
E00741,Information Technology,Info Technol Systs Anlyst,52.2
E00742,Sustainability & Environment,"Manager2,General Govt",72.23
E00743,Sustainability & Environment,"StratAdvsr2,Exempt",68.03
E00744,Sustainability & Environment,Cooperative Intern *,20.94
E00745,Police Department,Executive4,136.261
E00746,Police Department,Pol Ofcr-Detective,69.09
E00747,Police Department,Pol Ofcr- Student,55.81
E00748,Police Department,Pol Ofcr- Student,53.39
E00749,Police Department,Pol Ofcr-Academy Instructor,72.34
E00750,Police Department,Pol Ofcr-Detective,73
E00751,Police Department,Pol Ofcr-Detective,74.31
E00752,Police Department,Community Crisis Responder II,49.32
E00753,Police Department,Equip&Facilities Coord BU,50.47
E00754,Police Department,Parking Enf Ofcr,37.18
E00755,Police Department,Parking Enf Ofcr,37.18
E00756,Police Department,Fleet Mgmt Anlyst BU,51.22
E00757,Police Department,Equip Svcr,34.67
E00758,Police Department,Admin Spec III-BU,40.3
E00759,Police Department,Pol Sgt-Patrl-BWV,85.88
E00760,Police Department,Pol Ofcr-Patrl-BWV,77.89
E00761,Police Department,Pol Ofcr-Patrl-BWV,67.46
E00762,Police Department,Pol Ofcr-Patrl-BWV,71.37
E00763,Police Department,Pol Ofcr-Patrl-BWV,77.89
E00764,Police Department,Pol Ofcr-BWV,66.48
E00765,Police Department,Pol Ofcr-Patrl-BWV,67.46
E00766,Police Department,Pol Ofcr-BWV,54.69
E00767,Police Department,Pol Ofcr-Patrl-BWV,71.37
E00768,Police Department,Pol Ofcr-Patrl-BWV,68.76
E00769,Police Department,Pol Ofcr-Patrl-BWV,68.76
E00770,Police Department,Pol Ofcr-Patrl-BWV,68.76
E00771,Police Department,Pol Sgt-Patrl-BWV,88.13
E00772,Police Department,Pol Lieut-WC,93.17
E00773,Police Department,Pol Sgt-Patrl-BWV,82.13
E00774,Police Department,Pol Ofcr-Patrl-BWV,71.37
E00775,Police Department,Pol Ofcr-Patrl-BWV,71.37
E00776,Police Department,Pol Ofcr-BWV,62.17
E00777,Police Department,Pol Ofcr-BWV,59.25
E00778,Police Department,Latent Print Supv,60.86
E00779,Police Department,"Evidence Control Spec, Chief",51.82
E00780,Police Department,Pol Ofcr-Detective,70.4
E00781,Police Department,Pol Ofcr-Detective,71.7
E00782,Police Department,Pol Ofcr-Detective,73
E00783,Police Department,Pol Ofcr-Detective,70.4
E00784,Police Department,Exec Asst BU,60.83
E00785,Police Department,"StratAdvsr3,Exempt",86.13
E00786,Legislative Department,Legislative Asst,57.805
E00787,Mayor's Office,Executive4,97.215
E00788,Mayor's Office,Mayoral Staff Asst 2,58.649
E00789,Community Police Commission,Plng&Dev Spec II,49.32
E00790,Office for Civil Rights,Plng&Dev Spec II,51.22
E00791,Office for Civil Rights,"StratAdvsr1,General Govt L17",55.96
E00792,Commnty Asst Resp & Engagmt,911 Emerg Comm Dispatcher II,45.04
E00793,Commnty Asst Resp & Engagmt,911 Emerg Comm Dispatcher II,45.04
E00794,Commnty Asst Resp & Engagmt,911 Emerg Comm Dispatcher III,50.39
E00795,Commnty Asst Resp & Engagmt,911 Emerg Comm Dispatcher II,48.51
E00796,Neighborhoods,"StratAdvsr1,Exempt",57.057
E00797,Neighborhoods,Com Garden Coord,49.36
E00798,Planning & Comm Development,"StratAdvsr1,General Govt",62.964
E00799,Planning & Comm Development,"StratAdvsr2,Exempt",71.979
E00800,Seattle Public Library,Operations Supervisor,54.94
E00801,Seattle Public Library,Library Assoc I,28.6
E00802,Seattle Public Library,Library Assoc II,30.02
E00803,Seattle Public Library,Librn,50.55
E00804,Seattle Public Library,Mnging Libr II,67.86
E00805,Seattle Public Library,AMH Syst Op,31.28
E00806,Seattle Public Library,Page,30.27
E00807,Seattle Public Library,Page,30.27
E00808,Seattle Public Library,Librn,50.55
E00809,Seattle Public Library,Library Assoc IV,39.73
E00810,Seattle Public Library,"Dir, Admin Svcs",98.1
E00811,Seattle Public Library,Custodian,28.22
E00812,Seattle Public Library,"Info Technol Spec 1,Sr-Libr",48.67
E00813,Office of Economic Development,Executive2,88.691
E00814,Office of Economic Development,Com Dev Spec,49.32
E00815,Office of Economic Development,"Manager2,General Govt",73.52
E00816,Office of Economic Development,Executive3,94.593
E00817,Office of Economic Development,"StratAdvsr2,Exempt-P",61.91
E00818,Education & Early Learning,"Manager1,General Govt",60.415
E00819,Education & Early Learning,"StratAdvsr3,Exempt",76.808
E00820,Education & Early Learning,Prgm Intake Rep,37.63
E00821,Education & Early Learning,"Manager1,Exempt",59.954
E00822,Education & Early Learning,Prgm Intake Rep,36.15
E00823,Parks & Recreation,Cooperative Intern *,20.04
E00824,Parks & Recreation,Mgmt Systs Anlyst,47.56
